SE_133,1236658.806,1019662.127,709.901,
SE_134,1236659.178,1019681.436,709.730,
SE_135,1236659.095,1019701.399,709.441,
SE_136,1236658.649,1019721.149,709.263,
SE_137,1236659.004,1019739.544,709.064,
SE_138,1236659.179,1019758.245,709.027,
SE_139,1236658.594,1019777.254,708.971,
SE_140,1236658.586,1019797.399,709.033,
SE_141,1236659.216,1019817.236,709.259,
SE_142,1236659.440,1019835.637,709.523,
SE_143,1236659.536,1019854.059,709.722,
SE_144,1236659.122,1019864.042,709.955,
SE_145,1236638.399,1019863.104,709.801,
SE_146,1236638.734,1019845.362,709.634,
SE_147,1236639.124,1019826.261,709.362,
SE_148,1236639.230,1019805.911,709.161,
SE_149,1236639.766,1019786.094,708.977,
SE_150,1236639.718,1019763.300,709.073,
SE_151,1236639.297,1019743.509,709.056,
SE_152,1236639.270,1019723.001,709.296,
SE_153,1236639.291,1019702.133,709.564,
SE_154,1236639.213,1019681.684,709.732,
SE_155,1236639.251,1019660.786,709.984,
SE_156,1236638.862,1019640.584,709.927,
SE_157,1236638.215,1019623.196,709.890,
SE_158,1236619.077,1019624.556,709.757,
SE_159,1236619.121,1019643.337,709.796,
SE_160,1236618.954,1019660.850,709.788,
SE_161,1236619.246,1019679.188,709.688,
SE_162,1236619.059,1019698.238,709.475,
SE_163,1236619.227,1019717.867,709.244,
SE_164,1236619.643,1019736.878,709.116,
SE_165,1236619.427,1019756.230,708.916,
SE_166,1236619.441,1019775.962,708.863,
SE_167,1236619.701,1019795.364,708.885,
SE_168,1236618.940,1019813.724,708.993,
SE_169,1236619.004,1019832.279,709.096,
SE_170,1236619.530,1019850.875,709.348,
SE_171,1236617.989,1019863.591,709.535,
SE_172,1236599.022,1019866.119,709.244,
SE_173,1236599.020,1019848.243,709.017,
SE_174,1236598.646,1019832.773,708.981,
SE_175,1236598.576,1019817.593,708.861,
SE_176,1236597.842,1019798.120,708.804,
SE_177,1236598.454,1019782.650,708.767,
SE_178,1236598.335,1019766.399,708.783,
SE_179,1236598.266,1019750.601,708.851,
SE_180,1236598.208,1019734.782,708.999,
SE_181,1236598.577,1019719.138,709.161,
SE_182,1236598.396,1019704.386,709.283,
SE_183,1236598.252,1019688.840,709.431,
SE_184,1236598.436,1019672.518,709.650,
SE_185,1236597.793,1019657.237,709.742,
SE_186,1236597.970,1019641.414,709.719,
SE_187,1236597.251,1019623.603,709.670,
SE_188,1236583.100,1019623.645,709.651,
SE_189,1236583.394,1019638.461,709.582,
SE_190,1236583.396,1019653.792,709.633,
SE_191,1236583.434,1019668.567,709.597,
SE_192,1236583.705,1019683.723,709.343,
SE_193,1236583.647,1019699.553,709.076,
SE_194,1236583.724,1019714.093,708.923,
SE_195,1236583.885,1019729.108,708.820,
SE_196,1236583.713,1019744.058,708.701,
SE_197,1236583.443,1019759.058,708.695,
SE_198,1236583.479,1019775.020,708.614,
SE_199,1236583.524,1019790.673,708.582,
SE_200,1236583.631,1019806.351,708.532,
SE_201,1236583.588,1019821.647,708.655,
SE_202,1236583.587,1019837.489,708.682,
SE_203,1236582.800,1019852.803,708.823,
SE_204,1236582.086,1019866.078,708.971,
SE_205,1236565.931,1019866.028,708.921,
SE_206,1236565.711,1019851.039,708.812,
SE_207,1236565.784,1019834.252,708.846,
SE_208,1236566.230,1019817.497,708.664,
SE_209,1236566.048,1019801.209,708.557,
SE_210,1236566.099,1019784.079,708.516,
SE_211,1236566.330,1019767.866,708.571,
SE_212,1236565.945,1019751.652,708.663,
SE_213,1236566.004,1019736.142,708.859,
SE_214,1236566.143,1019720.315,709.007,
SE_215,1236565.808,1019703.632,709.225,
SE_216,1236565.897,1019688.582,709.439,
SE_217,1236565.841,1019673.622,709.567,
SE_218,1236565.624,1019657.487,709.644,
SE_219,1236565.068,1019640.495,709.700,
SE_220,1236565.294,1019623.935,709.650,
SE_221,1236549.468,1019622.961,709.746,
SE_222,1236548.669,1019637.672,709.694,
SE_223,1236548.482,1019653.248,709.744,
SE_224,1236547.876,1019668.551,709.703,
SE_225,1236547.773,1019683.990,709.563,
SE_226,1236547.759,1019699.194,709.400,
SE_227,1236547.777,1019715.159,709.177,
SE_228,1236547.981,1019730.779,709.006,
SE_229,1236547.688,1019746.696,708.836,
SE_230,1236547.451,1019761.756,708.706,
SE_231,1236547.572,1019776.724,708.648,
SE_232,1236547.420,1019791.746,708.571,
SE_233,1236547.235,1019807.006,708.580,
SE_234,1236546.820,1019822.086,708.719,
SE_235,1236545.979,1019837.752,708.729,
SE_236,1236545.813,1019852.864,708.834,
SE_237,1236545.474,1019866.207,708.919,
SE_238,1236530.907,1019865.011,708.953,
SE_239,1236530.890,1019848.969,708.789,
SE_240,1236531.102,1019833.548,708.745,
SE_241,1236530.796,1019818.778,708.758,
SE_242,1236530.517,1019804.362,708.683,
SE_243,1236530.828,1019789.466,708.775,
SE_244,1236531.004,1019773.837,708.898,
SE_245,1236531.014,1019759.229,708.934,
SE_246,1236530.938,1019743.503,709.075,
SE_247,1236530.947,1019728.388,709.324,
SE_248,1236530.916,1019713.005,709.441,
SE_249,1236530.821,1019696.789,709.622,
