NW_126,1236934.609,1019520.677,710.876,
NW_127,1236934.684,1019539.840,710.709,
NW_128,1236934.643,1019559.059,710.516,
NW_129,1236935.182,1019578.275,710.319,
NW_130,1236935.147,1019596.421,710.061,
NW_131,1236922.094,1019595.727,710.189,
NW_132,1236922.506,1019579.915,710.336,
NW_133,1236922.521,1019559.113,710.662,
NW_134,1236922.673,1019538.973,710.800,
NW_135,1236922.483,1019518.295,710.751,
NW_136,1236922.406,1019497.903,710.446,
NW_137,1236922.464,1019477.673,709.892,
NW_138,1236922.443,1019459.150,709.580,
NW_139,1236922.245,1019439.195,709.146,
NW_140,1236922.063,1019418.075,708.736,
NW_141,1236922.329,1019397.576,708.350,
NW_142,1236922.503,1019377.381,708.051,
NW_143,1236922.234,1019365.032,707.862,
NW_144,1236922.187,1019349.687,707.638,
NW_145,1236921.730,1019332.943,707.499,
NW_146,1236909.708,1019332.804,707.609,
NW_147,1236909.598,1019349.516,707.665,
NW_148,1236909.819,1019365.598,707.928,
NW_149,1236909.604,1019383.807,708.138,
NW_150,1236909.618,1019402.069,708.532,
NW_151,1236909.758,1019419.965,708.872,
NW_152,1236909.777,1019437.746,709.161,
NW_153,1236909.761,1019456.713,709.531,
NW_154,1236909.662,1019475.415,709.907,
NW_155,1236909.827,1019494.277,710.417,
NW_156,1236909.768,1019513.226,710.806,
NW_157,1236909.917,1019532.582,710.933,
NW_158,1236909.852,1019547.518,710.869,
NW_159,1236909.665,1019561.948,710.738,
NW_160,1236909.728,1019577.682,710.388,
NW_161,1236909.908,1019595.215,710.240,
NW_162,1236897.098,1019595.704,710.337,
NW_163,1236897.278,1019580.167,710.449,
NW_164,1236897.337,1019562.225,710.707,
NW_165,1236897.208,1019543.437,710.848,
NW_166,1236897.334,1019524.334,710.796,
NW_167,1236896.990,1019503.284,710.475,
NW_168,1236896.867,1019483.892,710.107,
NW_169,1236897.189,1019464.317,709.599,
NW_170,1236896.801,1019445.487,709.200,
NW_171,1236897.140,1019426.450,708.924,
NW_172,1236897.003,1019407.408,708.578,
NW_173,1236897.197,1019388.718,708.316,
NW_174,1236897.188,1019365.913,707.903,
NW_175,1236896.995,1019351.799,707.761,
NW_176,1236896.655,1019333.038,707.520,
NW_177,1236884.242,1019333.187,707.709,
NW_178,1236884.389,1019350.537,707.806,
NW_179,1236884.641,1019365.944,707.965,
NW_180,1236884.724,1019384.725,708.312,
NW_181,1236884.589,1019404.211,708.601,
NW_182,1236884.488,1019422.492,708.998,
NW_183,1236884.877,1019439.693,709.127,
NW_184,1236884.736,1019457.624,709.584,
NW_185,1236885.045,1019475.233,709.849,
NW_186,1236884.660,1019493.725,710.343,
NW_187,1236884.891,1019512.991,710.762,
NW_188,1236885.000,1019533.280,710.921,
NW_189,1236884.649,1019561.351,710.779,
NW_190,1236884.514,1019577.550,710.588,
NW_191,1236883.537,1019595.781,710.307,
NW_192,1236872.791,1019595.933,710.315,
NW_193,1236872.757,1019580.139,710.587,
NW_194,1236872.651,1019562.952,710.765,
NW_195,1236872.505,1019544.032,710.898,
NW_196,1236872.406,1019525.114,710.805,
NW_197,1236872.197,1019505.146,710.435,
NW_198,1236872.306,1019486.026,710.030,
NW_199,1236872.479,1019467.318,709.701,
NW_200,1236872.357,1019447.705,709.255,
NW_201,1236872.316,1019428.223,708.912,
