GW_127,1236769.148,1019509.500,709.714,
GW_128,1236768.876,1019496.370,709.538,
GW_129,1236768.624,1019482.758,709.294,
GW_130,1236768.325,1019469.932,709.071,
GW_131,1236768.761,1019456.885,709.061,
GW_132,1236768.366,1019442.580,708.913,
GW_133,1236768.367,1019428.103,708.816,
GW_134,1236768.416,1019414.490,708.731,
GW_135,1236768.302,1019400.740,708.683,
GW_136,1236768.198,1019386.491,708.550,
GW_137,1236768.345,1019373.200,708.400,
GW_138,1236768.186,1019359.585,708.158,
GW_139,1236768.539,1019346.208,708.086,
GW_140,1236768.842,1019333.370,707.749,
GW_141,1236784.843,1019333.435,707.712,
GW_142,1236784.151,1019347.662,707.837,
GW_143,1236784.195,1019359.159,707.954,
GW_144,1236784.440,1019373.723,708.108,
GW_145,1236784.329,1019388.572,708.221,
GW_146,1236784.117,1019403.049,708.375,
GW_147,1236784.398,1019417.465,708.540,
GW_148,1236783.833,1019431.523,708.699,
GW_149,1236784.022,1019446.019,708.845,
GW_150,1236784.428,1019460.503,708.993,
GW_151,1236784.285,1019475.108,709.302,
GW_152,1236784.342,1019488.707,709.445,
GW_153,1236784.448,1019503.270,709.710,
GW_154,1236784.739,1019517.329,709.967,
GW_155,1236784.935,1019531.859,710.113,
GW_156,1236784.927,1019546.725,710.200,
GW_157,1236784.794,1019561.590,710.281,
GW_158,1236784.741,1019575.140,710.211,
GW_159,1236785.343,1019593.794,710.168,
