SW_126,1236654.139,1019524.350,709.213,
SW_127,1236654.056,1019507.306,709.143,
SW_128,1236653.946,1019489.222,709.053,
SW_129,1236653.801,1019470.631,709.068,
SW_130,1236654.235,1019451.918,709.051,
SW_131,1236654.304,1019434.842,709.073,
SW_132,1236654.264,1019417.591,709.162,
SW_133,1236654.676,1019398.627,709.145,
SW_134,1236654.486,1019381.037,709.208,
SW_135,1236654.629,1019363.187,709.263,
SW_136,1236654.565,1019345.634,709.205,
SW_137,1236654.378,1019333.319,709.171,
SW_138,1236636.872,1019335.027,709.346,
SW_139,1236637.208,1019351.975,709.461,
SW_140,1236637.445,1019368.766,709.414,
SW_141,1236638.174,1019386.375,709.382,
SW_142,1236638.929,1019405.179,709.351,
SW_143,1236639.681,1019421.502,709.275,
SW_144,1236639.918,1019439.702,709.189,
SW_145,1236640.305,1019458.032,709.154,
SW_146,1236640.960,1019474.908,709.121,
SW_147,1236641.063,1019493.223,709.081,
SW_148,1236641.653,1019510.218,709.035,
SW_149,1236641.805,1019528.205,709.279,
SW_150,1236642.020,1019545.775,709.212,
SW_151,1236642.258,1019562.674,709.361,
SW_152,1236642.245,1019580.271,709.543,
SW_153,1236641.389,1019591.084,709.702,
SW_154,1236624.983,1019590.249,709.688,
SW_155,1236625.256,1019572.924,709.377,
SW_156,1236625.441,1019555.921,709.335,
SW_157,1236624.957,1019538.962,709.144,
SW_158,1236625.108,1019522.200,709.236,
SW_159,1236624.347,1019505.046,709.078,
SW_160,1236623.641,1019487.437,709.055,
SW_161,1236622.426,1019470.885,709.050,
SW_162,1236623.249,1019454.052,709.141,
SW_163,1236623.895,1019436.891,709.171,
SW_164,1236623.650,1019420.038,709.242,
SW_165,1236623.014,1019402.289,709.350,
SW_166,1236622.849,1019385.502,709.512,
SW_167,1236622.433,1019367.724,709.460,
SW_168,1236621.831,1019350.863,709.281,
SW_169,1236620.398,1019333.533,709.276,
SW_170,1236604.643,1019335.815,709.109,
SW_171,1236605.123,1019353.882,709.391,
SW_172,1236605.731,1019371.940,709.392,
SW_173,1236605.930,1019389.156,709.407,
SW_174,1236606.182,1019405.963,709.330,
SW_175,1236606.304,1019423.269,709.182,
SW_176,1236606.685,1019439.883,709.059,
SW_177,1236607.267,1019457.281,709.064,
SW_178,1236607.502,1019475.406,708.972,
SW_179,1236608.357,1019493.446,708.924,
SW_180,1236608.802,1019511.033,709.003,
SW_181,1236609.325,1019527.968,709.120,
SW_182,1236609.345,1019544.987,709.078,
SW_183,1236609.579,1019562.435,709.133,
SW_184,1236609.281,1019578.933,709.355,
SW_185,1236608.427,1019590.792,709.555,
SW_186,1236591.133,1019589.766,709.406,
SW_187,1236591.232,1019571.785,709.165,
SW_188,1236590.712,1019555.100,709.001,
SW_189,1236590.483,1019538.664,708.889,
SW_190,1236590.518,1019521.063,708.936,
SW_191,1236590.149,1019503.993,708.929,
SW_192,1236589.844,1019486.398,708.879,
SW_193,1236588.892,1019468.279,709.053,
SW_194,1236589.038,1019450.132,709.134,
SW_195,1236589.419,1019432.133,709.077,
SW_196,1236589.331,1019416.245,709.133,
SW_197,1236589.496,1019398.930,709.310,
SW_198,1236589.653,1019382.105,709.433,
SW_199,1236589.557,1019365.610,709.386,
SW_200,1236589.070,1019350.196,709.366,
SW_201,1236588.947,1019334.015,708.997,
SW_202,1236573.433,1019335.608,709.019,
SW_203,1236573.600,1019353.000,709.219,
SW_204,1236573.426,1019370.172,709.331,
SW_205,1236573.370,1019386.422,709.421,
SW_206,1236573.735,1019403.923,709.198,
SW_207,1236574.047,1019421.801,709.082,
SW_208,1236573.756,1019439.426,709.148,
SW_209,1236573.815,1019456.332,708.983,
SW_210,1236574.181,1019474.314,708.975,
SW_211,1236574.394,1019491.629,708.974,
SW_212,1236574.972,1019508.668,708.981,
SW_213,1236575.394,1019526.410,708.882,
SW_214,1236576.083,1019542.808,709.040,
SW_215,1236576.378,1019559.297,709.106,
SW_216,1236576.568,1019575.782,709.153,
SW_217,1236576.730,1019589.512,709.324,
SW_218,1236560.320,1019588.643,709.187,
SW_219,1236560.117,1019571.422,709.375,
SW_220,1236560.250,1019553.284,709.022,
SW_221,1236560.018,1019536.278,708.974,
SW_222,1236560.401,1019518.766,708.991,
SW_223,1236559.855,1019501.265,709.020,
SW_224,1236559.562,1019483.540,708.896,
SW_225,1236560.033,1019466.134,709.007,
SW_226,1236558.335,1019447.474,709.125,
SW_227,1236559.004,1019430.659,709.129,
SW_228,1236558.847,1019414.068,709.157,
SW_229,1236558.699,1019396.055,709.371,
SW_230,1236558.742,1019377.065,709.346,
SW_231,1236558.763,1019358.513,709.296,
SW_232,1236558.857,1019343.459,709.171,
SW_233,1236558.137,1019333.730,709.103,
SW_234,1236543.527,1019335.642,708.997,
SW_235,1236543.406,1019352.858,709.175,
SW_236,1236543.120,1019369.023,709.191,
SW_237,1236543.251,1019386.962,709.233,
SW_238,1236543.260,1019404.783,709.199,
SW_239,1236543.505,1019422.014,709.119,
SW_240,1236543.454,1019439.058,709.128,
SW_241,1236543.477,1019456.127,709.145,
SW_242,1236543.504,1019473.308,708.987,
SW_243,1236543.309,1019491.139,709.138,
SW_244,1236543.411,1019510.520,709.060,
SW_245,1236543.388,1019527.727,708.970,
SW_246,1236543.484,1019544.726,709.105,
SW_247,1236543.953,1019561.500,709.106,
SW_248,1236544.464,1019576.237,709.336,
SW_249,1236544.115,1019589.531,709.393,
SW_250,1236532.997,1019588.559,709.478,
SW_251,1236533.106,1019571.828,709.451,
SW_252,1236532.293,1019559.524,709.670,
SW_253,1236532.057,1019542.867,709.177,
SW_254,1236531.100,1019529.804,709.199,
SW_255,1236531.738,1019515.117,709.130,
SW_256,1236531.311,1019500.545,709.246,
SW_257,1236531.447,1019485.147,709.254,
SW_258,1236532.161,1019472.242,709.139,
SW_259,1236531.449,1019455.393,709.182,
SW_260,1236531.501,1019438.942,709.292,
SW_261,1236531.161,1019422.723,709.222,
SW_262,1236531.404,1019405.510,709.207,
SW_263,1236530.628,1019387.563,709.191,
SW_264,1236530.777,1019372.483,709.243,
SW_265,1236531.525,1019355.934,709.191,
SW_266,1236532.066,1019341.148,708.989,
SW_267,1236532.543,1019333.285,708.942,
